#																					
#   VizieR Astronomical Server vizier.u-strasbg.fr																					
#    Date: 2019-10-29T05:44:44 [V1.99+ (14-Oct-2013)]																					
#   In case of problem, please report to:	cds-question@unistra.fr																				
#																					
#																					
#Coosys	J2000:	eq_FK5 J2000																			
#INFO	votable-version=1.99+ (14-Oct-2013)																				
#INFO	-ref=VIZ5db7d1b5b202																				
#INFO	-out.max=unlimited																				
#INFO	queryParameters=35																				
#-oc.form=dec																					
#-out.max=unlimited																					
#-nav=cat:J/A+A/558/A53&tab:{J/A+A/558/A53/catalog}&key:source=J/A+A/558/A53/catalog&HTTPPRM:&																					
#-c.eq=J2000																					
#-c.r=  2																					
#-c.u=arcmin																					
#-c.geom=r																					
#-source=J/A+A/558/A53/catalog																					
#-order=I																					
#-out=map																					
#map=map																					
#-out=cmd																					
#cmd=cmd																					
#-out=stars																					
#stars=stars																					
#-out=MWSC																					
#-out=Type																					
#-out=RAJ2000																					
#-out=DEJ2000																					
#-out=r0																					
#-out=r1																					
#-out=r2																					
#-out=pmRA																					
#-out=pmDE																					
#-out=RV																					
#-out=d																					
#-out=E(B-V)																					
#-out=logt																					
#-out=rc																					
#-out=rt																					
#-out=k																					
#-out=SType																					
#-out=[Fe/H]																					
#-out=Simbad																					
#Simbad=Simbad																					
#																					
map	cmd	stars	1043	 	104.7	10.28	0.01	0.05	0.11	-0.9	-2.8	       	2436	0.208	8.81	2.01	7.57	2.69	non	        	Simbad
map	cmd	stars	1044	 	104.82	-12.95	0.02	0.09	0.165	0.36	2.6	       	3150	0.958	8.2	1.19	17.03	0.97	   	        	Simbad
map	cmd	stars	1047	 	104.82	-3.97	0.015	0.09	0.15	0.41	4.36	39.6	1943	0.645	7.35	2.77	9.8	0.25	irc	        	Simbad
map	cmd	stars	1048	 	104.835	-9.083	0.012	0.045	0.09	6.18	1.74	       	1706	0.437	9.15	0.28	5.11	54.18	irc	        	Simbad
map	cmd	stars	1050	 	104.869	-13.662	0.012	0.075	0.125	0.54	2.43	       	1713	0.437	8.75	0.66	6.5	5.59	non	        	Simbad
map	cmd	stars	1051	r	104.902	-11.974	0.01	0.06	0.1	2.15	1.01	       	5374	1.083	9.1	4	14.48	0.53	   	        	Simbad
map	cmd	stars	1052	 	104.902	-4.667	0.015	0.03	0.06	-0.01	1.96	       	3344	1.145	6.9	0.59	5.95	2.84	emb	        	Simbad
map	cmd	stars	1053	 	104.91	-4.86	0.01	0.035	0.075	0.85	-0.34	41	2661	0.854	7.2	1.85	8.86	0.68	irc	        	Simbad
map	cmd	stars	1055	 	104.932	-4.067	0.01	0.06	0.11	0.44	3.48	42.4	2839	0.729	6.5	1	10.91	2.41	   	        	Simbad
map	cmd	stars	1056	 	105.045	-10.323	0.01	0.04	0.085	4.7	-1.26	       	4933	0.729	9.2	1.42	16.15	0.82	irc	        	Simbad
map	cmd	stars	1057	 	105.094	-5.83	0.015	0.085	0.17	-0.38	-1.97	5	1952	0.458	6.35	1.21	8.88	1.35	   	        	Simbad
map	cmd	stars	1058	 	105.09	-0.235	0.01	0.045	0.11	-2.68	-2.16	       	7279	0.45	9.45	7.52	20.24	0.51	   	        	Simbad
map	cmd	stars	1060	 	105.124	-20.565	0.025	0.1	0.2	-0.99	3.97	       	2642	0.281	9.065	2.63	14.66	7.57	   	        	Simbad
map	cmd	stars	1061	 	105.157	-8.84	0.01	0.075	0.155	5.19	-1.15	       	2025	0.521	8.3	3.12	9.85	0.45	   	        	Simbad
map	cmd	stars	1062	r	105.135	35.07	0.03	0.1	0.195	-1.85	-5.03	       	1155	0.271	9.15	1.69	5.75	3.25	   	        	Simbad
map	cmd	stars	1064	 	105.171	3.035	0.01	0.1	0.165	-0.95	-2.3	       	985	0.104	9.035	0.59	5.55	6.34	   	        	Simbad
map	cmd	stars	1066	 	105.27	3.53	0.01	0.1	0.17	-0.91	-2.19	       	747	0.104	8.4	0.26	5.09	13.97	   	        	Simbad
map	cmd	stars	1067	 	105.34	-3.117	0.02	0.08	0.16	-5.15	0.1	22.9	2830	0.437	8.785	1.57	15.64	0.59	   	        	Simbad
map	cmd	stars	1068	 	105.438	-13.56	0.016	0.06	0.115	1.17	-0.26	       	2190	0.458	8.845	1.48	7.35	3.61	dub	        	Simbad
map	cmd	stars	1069	 	105.525	-26.56	0.02	0.14	0.325	-2.33	4.25	       	767	0.079	8.215	0.57	9.01	6.41	   	        	Simbad
map	cmd	stars	1070	 	105.529	-21.917	0.02	0.07	0.125	-1.7	3.96	       	3434	0.687	8.795	1.2	13.56	1.83	non	        	Simbad
map	cmd	stars	1071	 	105.625	-1.117	0.015	0.053	0.1	-1.6	-0.28	       	2610	0.208	8.64	0.56	8.74	10.33	   	        	Simbad
map	cmd	stars	1072	 	105.679	-8.37	0.03	0.235	0.46	0.5	-1.75	5.4	902	0.229	8.255	2.18	9.65	14.46	   	        	Simbad
map	cmd	stars	1073	r	105.667	-11.435	0.01	0.075	0.11	2.05	1.36	       	6017	1.874	8.35	2.57	22.28	0.38	   	        	Simbad
map	cmd	stars	1074	 	105.712	-9.255	0.018	0.08	0.17	1.82	1.09	       	1905	0.625	8.675	1.21	7.95	3.08	   	        	Simbad
map	cmd	stars	1075	r	105.765	-67.39	0.03	0.095	0.16	-7.4	9.98	       	1076	0.125	9.475	1.09	6.07	3.58	rem	        	Simbad
map	cmd	stars	1076	 	105.771	-20.815	0.01	0.045	0.09	1.7	2.01	125	6565	0.354	9.01	1.77	24.78	0.6	   	-0.31	Simbad
map	cmd	stars	1077	n	105.937	-25.055	0.05	0.235	0.52	-2.53	4.62	15	704	0.042	7.7	5.69	8.54	2.41	   	-0.166	Simbad
map	cmd	stars	1078	r	105.78	6.413	0.015	0.05	0.085	-2.78	-1.18	       	4338	0.042	8.995	2.22	8.68	0.69	   	-0.38	Simbad
map	cmd	stars	1079	 	105.87	-5.005	0.013	0.07	0.155	0.5	2.14	       	2151	0.271	8.095	0.68	8.36	5.44	   	        	Simbad
map	cmd	stars	1080	n	106.02	-11.53	0.025	0.1	0.25	-3.6	1.76	17.5	1570	0.375	7.36	0.92	10.99	5.54	   	        	Simbad
map	cmd	stars	1081	 	106.027	-6.13	0.015	0.06	0.11	0.85	-0.32	       	1925	0.396	8.6	0.78	6.55	9.47	   	        	Simbad
map	cmd	stars	1083	 	105.997	-6.385	0.014	0.06	0.11	1.3	-1.63	       	2972	0.729	8.265	0.63	10.8	7.22	   	        	Simbad
map	cmd	stars	1084	 	106.042	1.038	0.025	0.145	0.275	-2.74	0.35	41.8	3842	0.239	8.68	3.04	25.44	4.54	   	-0.17	Simbad
map	cmd	stars	1085	 	105.99	-0.085	0.01	0.07	0.12	-1	-0.37	       	1923	0.25	8.685	2.41	5.97	5.57	   	        	Simbad
map	cmd	stars	1087	 	106.06	-19.744	0.015	0.06	0.145	0.97	4.01	       	7154	0.396	9.35	3.24	33.4	0.39	emb	-0.5	Simbad
map	cmd	stars	1088	 	106.095	-12.005	0.02	0.115	0.185	-0.36	-0.6	       	1184	0.416	7.815	2.37	5.22	16.36	   	        	Simbad
map	cmd	stars	1089	 	106.153	-6.6	0.01	0.05	0.1	1.42	-1.99	       	5664	0.729	8.8	2.43	21.66	0.53	irc	        	Simbad
map	cmd	stars	1090	n	106.327	-12.325	0.01	0.075	0.15	-4.05	0.71	       	1401	0.364	7.16	0.36	7.43	25.14	emb	        	Simbad
map	cmd	stars	1091	 	106.35	-10.68	0.01	0.075	0.14	2.11	1.35	       	2375	0.999	6.65	2.17	11.77	3.85	   	        	Simbad
map	cmd	stars	1092	 	106.458	-11.625	0.02	0.1	0.17	-1.05	2.42	       	2821	0.77	8.55	2.11	15.41	0.85	   	        	Simbad
map	cmd	stars	1093	 	106.492	-28.41	0.015	0.07	0.14	-1.6	1.17	       	1789	0.271	8.7	0.58	5.47	7.58	   	        	Simbad
map	cmd	stars	1094	 	106.522	-14.995	0.02	0.075	0.155	4.42	-0.1	       	4458	0.479	9.115	1.78	13.6	3.27	   	-0.38	Simbad
map	cmd	stars	1095	 	106.582	-30.16	0.015	0.075	0.145	0.18	2.55	       	1786	0.125	9.105	0.72	9.21	3.25	   	        	Simbad
map	cmd	stars	1096	r	106.552	7.4	0.012	0.06	0.11	-1	-4.77	       	2605	0.375	9.05	1.38	10.77	3.86	   	        	Simbad
map	cmd	stars	1097	 	106.575	-12.57	0.012	0.06	0.135	-0.2	1.97	       	1188	0.312	8.645	1.26	4.47	9.58	   	        	Simbad
map	cmd	stars	1098	 	106.615	-20.095	0.01	0.06	0.125	-0.24	3.99	       	2345	0.625	8.8	1.22	11.15	1.73	   	        	Simbad
map	cmd	stars	1099	 	106.665	-11.73	0.012	0.07	0.16	-1.48	2.69	       	2360	0.731	8.87	1.7	10.36	1.17	   	        	Simbad
map	cmd	stars	1100	 	106.71	-10.03	0.02	0.145	0.31	0.2	-2.99	8.7	1411	0.416	8.2	1.71	12.11	7.88	   	-0.03	Simbad
map	cmd	stars	1101	r	106.71	-10.52	0.013	0.075	0.175	1	-1.33	       	5410	0.416	8.8	5.52	24.43	0.36	non	        	Simbad
map	cmd	stars	1102	 	106.734	-10.72	0.01	0.055	0.095	0.64	1.23	       	1037	0.062	8.405	0.79	2.73	16.91	dub	        	Simbad
map	cmd	stars	1103	 	106.68	27.255	0.03	0.08	0.14	1.2	-2.57	       	1946	0.479	8.6	2	10.51	0.38	dub	        	Simbad
map	cmd	stars	1105	 	106.767	-13.82	0.02	0.085	0.17	-0.89	-2.49	       	2964	0.437	9.12	3.5	16.94	3.69	irc	        	Simbad
map	cmd	stars	1107	 	106.792	-28.222	0.02	0.11	0.232	-2.59	3.35	       	2221	0.521	8.695	1.27	17.58	3.66	   	        	Simbad
map	cmd	stars	1108	 	106.842	-20.795	0.01	0.05	0.1	0.36	-1.12	       	1958	0.437	8.8	0.32	8.03	6.15	   	        	Simbad
map	cmd	stars	1109	 	106.842	-15.98	0.015	0.11	0.2	2.11	-7.98	       	2255	0.416	8.95	8.68	13.99	0.41	   	        	Simbad
map	cmd	stars	1110	 	106.845	-12.783	0.015	0.075	0.115	-3.47	2.34	       	2436	0.208	9.225	1.16	10.88	2.76	irc	        	Simbad
map	cmd	stars	1111	 	106.875	-8.865	0.015	0.075	0.15	7.48	-1.65	       	2276	0.666	8.755	0.78	9.4	5.8	irc	        	Simbad
map	cmd	stars	1112	 	106.882	-13.33	0.012	0.09	0.18	-2.71	-0.73	       	1928	0.541	8.335	1.38	11.22	6.31	   	        	Simbad
map	cmd	stars	1113	r	106.905	30.17	0.02	0.08	0.125	0.57	-5.1	6	2413	0.271	9.2	0.98	10.28	2.01	   	        	Simbad
map	cmd	stars	1114	 	106.95	-5.717	0.012	0.055	0.09	-2	0.37	       	1671	0.312	8.62	0.75	3.78	4.57	non	        	Simbad
map	cmd	stars	1115	 	106.909	-14.15	0.012	0.08	0.115	0.93	0.57	       	1780	0.77	8.65	0.71	7.78	3.95	   	        	Simbad
map	cmd	stars	1116	 	107.002	-25.88	0.012	0.09	0.18	-5.09	5.58	       	2276	0.354	8.89	0.88	13.82	4.51	non	        	Simbad
map	cmd	stars	1117	 	106.995	-12.464	0.02	0.08	0.17	-0.4	2.47	       	1297	0.562	8.715	0.3	6.19	32.52	   	        	Simbad
map	cmd	stars	1118	 	107.025	-1.528	0.01	0.065	0.125	2.07	-1.04	       	1544	0.146	8.875	0.31	5.88	13.88	   	        	Simbad
map	cmd	stars	1119	 	107.017	-10.6	0.02	0.125	0.205	0	2	14.9	1029	0.121	8.135	0.81	5.57	16.31	   	-0.3	Simbad
map	cmd	stars	1120	 	107.062	-13.2	0.035	0.115	0.225	-0.55	-0.12	59.2	2605	0.687	7.9	2.38	15.7	7.97	   	        	Simbad
map	cmd	stars	1121	r	107.073	-12.89	0.018	0.09	0.14	1.92	-0.11	       	1706	0.312	9.32	0.79	8.88	2.33	irc	        	Simbad
map	cmd	stars	1122	 	107.115	-15.365	0.018	0.105	0.2	0.1	-0.07	       	1721	0.375	8.755	2.38	9.92	5.4	   	        	Simbad
map	cmd	stars	1123	 	107.137	-26.158	0.02	0.1	0.16	-3.54	6.37	       	1791	0.416	8.605	2.1	10.12	2.17	   	        	Simbad
map	cmd	stars	1125	 	107.187	-9.427	0.02	0.06	0.11	0.66	2.41	       	2883	0.625	8.64	0.75	11.02	4.09	   	        	Simbad
map	cmd	stars	1126	 	107.287	-1.5	0.01	0.07	0.11	1.12	-4.78	       	5805	0.562	8.3	2.39	20.71	0.9	irc	        	Simbad
map	cmd	stars	1127	 	107.373	-16.92	0.02	0.12	0.22	-3.5	-0.15	       	1000	0.1	8.825	1.64	6.35	2.87	   	        	Simbad
map	cmd	stars	1129	 	107.484	2.733	0.02	0.07	0.12	-7.78	2.28	       	5012	0	9.065	1.94	17.82	0.8	   	        	Simbad
map	cmd	stars	1133	 	107.578	-18.486	0.02	0.07	0.1	2.83	3	       	3360	1.145	7	0.77	8.13	2.79	irc	        	Simbad
map	cmd	stars	1134	 	107.655	6.08	0.02	0.115	0.205	-2.06	-0.36	       	477	0.021	8.53	0.61	2.69	24.45	   	        	Simbad
map	cmd	stars	1135	 	107.595	-8.395	0.01	0.07	0.115	3.99	-1.22	       	7241	0.625	8.485	2.37	24.4	0.24	   	        	Simbad
map	cmd	stars	1136	 	107.7	-6.78	0.015	0.085	0.16	0.7	-1.05	       	1864	0.458	8.555	1.39	10.53	4.14	   	        	Simbad
map	cmd	stars	1137	 	107.67	-9.3	0.02	0.13	0.32	-3.55	2.95	38.8	596	0.073	7.7	1.52	4.94	17.21	   	        	Simbad
map	cmd	stars	1138	r	107.677	-8.605	0.015	0.085	0.145	2.6	-3.28	       	1819	0.312	9.14	0.31	8.88	8.41	non	        	Simbad
map	cmd	stars	1139	 	107.79	-7.117	0.018	0.08	0.135	1.09	0.34	       	1031	0.104	8.505	0.6	3.67	11.44	   	        	Simbad
map	cmd	stars	1140	 	107.902	1.605	0.015	0.08	0.15	1.37	-5.61	       	1952	0.458	8.865	3.97	8.76	0.69	   	        	Simbad
map	cmd	stars	1141	 	108.172	2.105	0.01	0.1	0.235	-1.55	-2.25	       	787	0.062	8.48	0.91	5.15	7.06	   	        	Simbad
map	cmd	stars	1142	 	108.22	-25.231	0.02	0.1	0.19	-3.86	4.48	       	1847	0.521	8.68	1.38	10.53	1.52	   	        	Simbad
map	cmd	stars	1143	 	108.271	-24.029	0.015	0.08	0.14	-3.34	6.75	       	3000	0.666	8.775	1.19	14.34	0.89	non	        	Simbad
map	cmd	stars	1144	 	108.339	-9.892	0.02	0.09	0.19	-1.47	-0.57	       	1634	0.416	8.585	1.61	10.31	8.35	irc	        	Simbad
map	cmd	stars	1145	 	108.36	3.148	0.02	0.1	0.175	-3.6	0.31	       	1031	0.416	8.96	0.63	4.28	9.72	   	        	Simbad
map	cmd	stars	1146	 	108.382	-10.48	0.01	0.05	0.1	-0.43	2.54	       	5841	0.521	9	6.06	15.22	0.72	non	        	Simbad
map	cmd	stars	1147	 	108.36	-30.975	0.025	0.105	0.31	-5.3	4.71	28	330	0.021	7.51	1.08	2.58	21.4	   	        	Simbad
map	cmd	stars	1148	 	108.535	-25.693	0.015	0.08	0.135	-2.55	3.59	33.4	2865	0.666	8.61	4.89	10.94	2.7	   	-0.109	Simbad
map	cmd	stars	1149	 	108.592	-5.66	0.015	0.06	0.145	-2.4	0.59	       	3095	0.146	8.065	0.78	13.54	1.24	irc	        	Simbad
map	cmd	stars	1150	 	108.615	-34.305	0.02	0.07	0.14	-7.1	2.32	       	1298	0.416	8.78	0.66	5.56	8.11	   	        	Simbad
map	cmd	stars	1151	 	108.625	-21.123	0.035	0.133	0.25	-2.76	0.75	       	813	0	8.33	1.23	5.38	5.1	   	        	Simbad
map	cmd	stars	1152	 	108.627	-10.25	0.02	0.11	0.22	-3.22	1.36	22.3	1180	0.125	7.2	0.97	8.08	10.99	   	        	Simbad
map	cmd	stars	1153	 	108.705	-34.877	0.01	0.06	0.1	-4.87	8.27	       	2173	0.666	8.42	0.83	8.56	1.07	   	        	Simbad
map	cmd	stars	1154	 	108.715	-31.36	0.015	0.045	0.09	-1.26	3.53	       	4023	0.396	9.06	1.4	8.6	1.65	non	        	Simbad
map	cmd	stars	1155	 	108.922	-9.41	0.012	0.08	0.155	-1.49	-0.21	       	1000	0	8.675	0.82	4.72	9.57	   	        	Simbad
map	cmd	stars	1156	 	109.083	-13.178	0.02	0.07	0.145	3.31	2.63	       	5041	0.583	9.4	4.34	23.5	1.17	   	        	Simbad
map	cmd	stars	1157	 	109.05	-46.617	0.02	0.17	0.44	-11.09	12.72	20	311	0.11	8.87	0.45	4.46	7.44	   	-0.275	Simbad
map	cmd	stars	1159	m	109.252	-17.155	0.02	0.16	0.3	-1.32	-0.56	       	739	0.021	8.785	1.12	5.76	9.2	   	        	Simbad
map	cmd	stars	1160	 	109.246	13.75	0.02	0.1	0.19	-0.2	-1.2	35.1	2128	0.187	8.9	1.39	9.88	5.47	   	-0.07	Simbad
map	cmd	stars	1161	 	109.26	-35.29	0.01	0.045	0.07	-5.06	-4.02	       	3027	0.916	8.315	1.13	6.59	0.39	   	        	Simbad
map	cmd	stars	1162	 	109.278	-13.982	0.01	0.1	0.21	-1.09	-0.68	       	1537	0.208	7.42	1.89	8.26	5.55	   	        	Simbad
map	cmd	stars	1163	 	109.297	-15.795	0.018	0.065	0.125	-2.29	5.71	       	4186	0.687	6.75	7.4	16.06	0.06	   	        	Simbad
map	cmd	stars	1165	 	109.425	-15.64	0.03	0.15	0.3	-2.3	6.6	25.5	1560	0.416	8.65	2.27	12.74	12.26	   	-0.03	Simbad
map	cmd	stars	1166	 	109.485	-37.035	0.04	0.2	0.52	-9.33	5.26	15.4	361	0.042	7.6	2.1	4.02	26.74	   	-0.219	Simbad
map	cmd	stars	1167	 	109.507	-28.99	0.012	0.075	0.125	-3.43	5.9	       	3066	0.208	9.09	3.43	10.62	0.54	   	        	Simbad
map	cmd	stars	1168	 	109.492	-22.667	0.01	0.075	0.17	-3.95	-1.36	       	2069	0.687	8.6	1.57	7.87	12.91	   	        	Simbad
map	cmd	stars	1169	 	109.515	-24.5	0.01	0.07	0.16	-2.44	1.59	13.5	1571	0.125	8.73	1.48	6.87	3.09	   	        	Simbad
map	cmd	stars	1171	 	109.575	-44.67	0.016	0.065	0.115	-5.82	4.57	       	4640	0.521	8.845	2.25	14.45	0.94	   	        	Simbad
map	cmd	stars	1172	 	109.609	-17.575	0.015	0.065	0.11	2.14	6.05	       	3369	1.749	8.9	1.24	12.1	10.23	   	        	Simbad
map	cmd	stars	1173	 	109.68	-24.96	0.03	0.12	0.26	-2.6	2.34	29.5	1375	0.167	6.64	0.54	10.92	69.3	   	        	Simbad
map	cmd	stars	1174	 	109.779	-22.02	0.02	0.07	0.13	-6.81	2.88	19	3930	1.02	8.125	0.63	16.19	3.31	   	        	Simbad
map	cmd	stars	1175	 	109.882	-19.63	0.01	0.07	0.135	-0.21	6.12	       	2362	0.416	8.75	0.79	10.64	4.85	dub	        	Simbad
map	cmd	stars	1176	 	109.995	-24.53	0.01	0.07	0.125	-2.01	6.06	       	1935	0.208	9.145	0.78	6.24	10.82	   	        	Simbad
map	cmd	stars	1177	 	110.014	-13.15	0.018	0.075	0.135	0.36	4.16	       	3320	0.604	8.865	1.78	15.27	6.68	   	        	Simbad
map	cmd	stars	1178	 	110.055	-21.865	0.03	0.09	0.19	-5.13	3.15	45.3	1772	0.333	7.425	1.03	11.55	3.27	   	        	Simbad
map	cmd	stars	1179	 	110.055	-27.771	0.015	0.055	0.112	-3.42	5.98	       	3497	0.874	8.47	0.99	11.62	1.44	irc	        	Simbad
map	cmd	stars	1180	 	110.077	-0.994	0.012	0.06	0.125	6.88	-4.6	       	4815	0.271	8.8	2.83	15.23	0.66	   	-0.38	Simbad
map	cmd	stars	1182	 	110.212	-0.844	0.018	0.07	0.14	6.15	-3.64	       	2089	0.468	8.9	1.91	7.97	1.38	   	        	Simbad
map	cmd	stars	1183	 	110.212	-19.632	0.01	0.09	0.135	-2.59	4.81	       	1023	0	8.495	0.34	5.04	22	irc	        	Simbad
map	cmd	stars	1184	 	110.233	1.8	0.01	0.045	0.09	3.46	-6.73	95.3	13719	0.042	9.6	7.22	53.57	0.01	   	-0.38	Simbad
map	cmd	stars	1186	 	110.272	-10.335	0.01	0.075	0.125	0.6	4.36	       	4889	0.479	8.975	1.18	21.94	1.16	dub	        	Simbad
map	cmd	stars	1187	 	110.317	-20.22	0.012	0.085	0.142	-4.58	3.33	       	2928	0.521	9.1	1.1	14.17	1.72	   	        	Simbad
map	cmd	stars	1189	 	110.362	-3.233	0.018	0.07	0.155	-2.77	-6.16	       	4699	0.125	8.835	1.78	24.63	1.12	   	        	Simbad
map	cmd	stars	1190	 	110.446	-0.983	0.02	0.085	0.14	4.69	-6.13	       	3211	0.208	8.95	1.09	13.18	5.32	   	        	Simbad
map	cmd	stars	1191	 	110.452	22.5	0.02	0.07	0.13	-1.99	-2.42	       	4755	0.666	8.7	2.32	19.74	0.42	   	        	Simbad
map	cmd	stars	1192	 	110.512	3.58	0.018	0.075	0.13	-1.74	1.83	       	1775	0.791	8.81	0.54	6.19	3.31	   	        	Simbad
map	cmd	stars	1194	 	110.655	-5.115	0.01	0.045	0.09	-2.38	-0.17	       	926	0.833	7.7	0.37	3.37	20.3	   	        	Simbad
map	cmd	stars	1195	 	110.64	-18.7	0.02	0.08	0.15	-2.26	5.11	       	1899	0.333	8.995	1.08	7.07	6.92	   	        	Simbad
map	cmd	stars	1196	 	110.7	-59.199	0.02	0.1	0.175	-1.89	8.19	       	1055	0.416	8.63	1.64	5.49	8.33	   	        	Simbad
map	cmd	stars	1197	 	110.733	-29.49	0.02	0.07	0.155	-3.76	3.99	       	1893	0.354	9	0.99	7.93	3.25	   	        	Simbad
map	cmd	stars	1198	 	110.79	-19.473	0.018	0.045	0.1	-0.06	4.9	       	1701	0.271	8.65	0.71	4.6	6.58	   	        	Simbad
map	cmd	stars	1199	 	111.03	-31.89	0.04	0.25	0.49	-7.9	4.28	22.9	386	0.052	7.7	4.05	4.73	18.56	   	-0.1	Simbad
map	cmd	stars	1200	r	110.793	-12.308	0.018	0.075	0.16	-0.92	0.62	       	1197	0.029	9.035	0.84	6.34	6.07	   	0.06	Simbad
map	cmd	stars	1201	 	110.905	-53.947	0.02	0.1	0.205	-6.14	4.12	       	1631	0.521	8.76	1.22	10.5	3.51	   	        	Simbad
map	cmd	stars	1202	 	110.907	-23.185	0.01	0.045	0.105	-3.99	3.73	       	1263	0.291	8.325	0.44	5.25	10.09	   	        	Simbad
map	cmd	stars	1203	 	110.925	5.366	0.012	0.07	0.132	-3.06	0.41	59.1	4670	0.01	9.45	2.27	20.6	2.01	   	        	Simbad
map	cmd	stars	1205	 	110.983	-25.359	0.01	0.037	0.08	-0.77	4.71	       	962	1.197	9.005	0.79	2.41	5.95	   	        	Simbad
map	cmd	stars	1206	 	111	-13.27	0.015	0.15	0.22	-3.4	-0.66	27.2	1394	0.09	8.75	0.6	9.69	12.86	   	        	Simbad
map	cmd	stars	1207	 	110.992	-25.9	0.01	0.07	0.13	-1.56	2.55	       	3654	1.666	6.7	0.92	17.95	0.87	   	        	Simbad
map	cmd	stars	1208	 	111.058	-24.633	0.015	0.055	0.1	-3.18	3.73	       	2434	1.145	6.6	0.63	9.44	9.18	   	        	Simbad
map	cmd	stars	1210	 	111.138	-2.884	0.02	0.05	0.115	-1.89	-8.23	       	1964	0.416	8.855	0.55	7.78	5.6	   	        	Simbad
map	cmd	stars	1211	 	111.18	-26.21	0.02	0.06	0.125	-2.48	1.58	31	1499	0.687	8.455	0.82	6.38	12.4	   	-0.01	Simbad
map	cmd	stars	1213	 	111.172	-20.94	0.015	0.07	0.125	-6.84	2.83	57.4	1655	0.21	8.69	0.52	7.6	19.04	   	        	Simbad
map	cmd	stars	1214	 	111.175	-17	0.01	0.05	0.095	-2.08	5.68	       	1797	0.552	8.15	0.82	5.58	4.41	   	        	Simbad
map	cmd	stars	1215	 	111.225	-23.871	0.012	0.06	0.11	-1.56	4.57	       	4192	0.895	6.8	3.03	18.45	0.14	   	        	Simbad
map	cmd	stars	1216	 	111.285	-21.02	0.02	0.08	0.165	-6.44	3.29	49.5	2074	0.396	7.13	1.16	10.54	4.33	   	        	Simbad
map	cmd	stars	1217	 	111.277	-2.9	0.015	0.06	0.095	-2.12	-6.39	       	1905	0.312	9.1	0.37	4.76	6.05	   	        	Simbad
map	cmd	stars	1218	 	111.457	-21.563	0.015	0.055	0.115	-2.43	1.89	       	1797	0.208	8	1.02	7.43	1.47	dub	        	Simbad
map	cmd	stars	1219	 	111.525	-21.205	0.02	0.08	0.155	-3.18	5.11	       	1607	0.312	8.7	1.79	6.49	5.2	irc	        	Simbad
map	cmd	stars	1220	 	111.532	-15.093	0.02	0.115	0.21	-1.79	2.63	83	2932	0.354	8.53	2.46	22.1	1.2	   	        	Simbad
map	cmd	stars	1221	 	111.57	-18.445	0.018	0.09	0.205	-2.15	7.9	       	2283	0.645	8.64	0.6	11.09	4.45	irc	        	Simbad
map	cmd	stars	1222	 	111.55	-47.668	0.02	0.115	0.205	-4.37	6.78	23.5	4487	0.125	9.365	5.44	25.38	1.84	   	-0.33	Simbad
map	cmd	stars	1223	 	111.607	-24.19	0.02	0.075	0.155	-2.7	2.44	       	2839	0.729	8.615	2.28	15.24	0.54	   	        	Simbad
map	cmd	stars	1224	 	111.642	-28.8	0.017	0.06	0.115	-1.83	1.88	29.9	1871	0.125	9.4	0.74	7.15	2.83	   	        	Simbad
map	cmd	stars	1225	 	111.735	-31.155	0.02	0.09	0.18	-3.34	2.31	       	3894	0.77	8.65	2.57	19.77	0.71	non	        	Simbad
map	cmd	stars	1226	 	111.75	-37.525	0.02	0.055	0.1	-1.61	4.99	       	4317	0.541	9.26	2.03	9.24	1.46	   	        	Simbad
map	cmd	stars	1227	 	111.75	-5.545	0.02	0.14	0.245	-6.54	1.5	       	569	0.071	8.6	1.51	3.6	15.69	   	        	Simbad
map	cmd	stars	1228	r	111.774	13.584	0.025	0.077	0.14	-1.08	-3.38	       	1209	0.271	9.28	0.6	4.46	6.06	   	        	Simbad
map	cmd	stars	1229	 	111.825	-23.96	0.015	0.09	0.18	-4.1	4.19	32.9	1659	0.312	8	2.48	9.27	8.33	   	        	Simbad
map	cmd	stars	1231	 	111.912	-20.306	0.01	0.06	0.09	-2.82	3.54	       	8570	1.041	6	5.16	28.2	0.36	irc	        	Simbad
map	cmd	stars	1232	r	112.027	-11.74	0.02	0.11	0.2	-1.3	-1.94	17.7	545	0.05	8.52	        	        	        	   	        	Simbad
map	cmd	stars	1233	 	112.012	-21.79	0.015	0.085	0.19	-2.91	2.71	       	4541	0.666	9.4	2.18	30.81	1.19	irc	        	Simbad
map	cmd	stars	1234	r	112.092	-15.405	0.01	0.035	0.085	-8.38	5.61	       	2879	0.479	8.5	0.57	7.76	5.28	   	        	Simbad
map	cmd	stars	1235	 	112.11	-19.68	0.018	0.065	0.14	-3.43	6.6	       	1409	0.25	8.3	0.68	4.56	7.89	   	        	Simbad
map	cmd	stars	1237	 	112.144	-15.365	0.02	0.08	0.135	-5.8	4.41	       	4873	0.5	9.305	1.95	22.65	3.46	   	        	Simbad
map	cmd	stars	1238	 	112.177	-20.81	0.02	0.075	0.125	-2.26	-1.16	       	1905	0.312	8.905	1.48	6.24	4.45	   	        	Simbad
map	cmd	stars	1239	 	112.237	-18.315	0.01	0.06	0.102	-2.52	6.63	       	1708	0.271	8.535	1.91	4.99	4.33	non	        	Simbad
map	cmd	stars	1240	 	112.324	-29.183	0.01	0.045	0.09	0.24	2.82	       	1609	0.208	9.03	0.49	4.9	12.37	dub	        	Simbad
