TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
367333043,3938.01,,3,4,3,3,1,4,4,12.5,44.3,0,0,0,PC,PC,13.2875,0.006,,1,qlp,22:14:39.21,68:41:07.13,5.922999999999999,0.027000000000000003,0.588,0.024,2458979.960331,0.0055953,2.8778095,0.0001002,2.824,0.524,5.256811,0.013293000000000001,4830.0,12.2433,7.358280000000001,,1005.2,1568.0,15.0,617.366,5.6955,6131.0,122.0,4.46,,1.05,,,,1.16,,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
366115856,3939.01,,3,4,3,3,1,4,4,72.3,144.9,1,0,0,PC,PC,13.2129,0.006,,1,qlp,23:46:50.01,66:51:38.9,13.19,0.028999999999999998,-5.307,0.028999999999999998,2458979.424397,0.0007587000000000001,2.3466663,1.23e-05,2.013,0.141,27.978545,0.010797,25440.0,9.944180000000001,12.1639,,172.59,1009.0,69.0,262.301,1.224,4477.0,122.0,4.53,,0.75,,,,0.7020000000000001,,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
346081845,3940.01,,3,4,3,3,1,4,4,58.7,131.8,0,0,0,PC,PC,13.4454,0.006,,1,qlp,23:47:32.72,54:10:41.91,22.224,0.032,12.145,0.027000000000000003,2458979.583226,0.0021776,3.4893702000000006,0.0006178999999999999,2.41,0.314,34.414675,0.038709,31200.0,35.6519,13.0421,,100.42399999999999,881.0,27.0,250.357,1.483,4315.0,122.0,4.57,,0.71,,,,0.674,,24,2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
345697569,3941.01,,3,4,3,3,1,4,4,37.9,78.0,1,0,0,PC,PC,12.9307,0.01,,1,qlp,23:45:37.7,55:13:33.5,-6.47,0.028999999999999998,-8.78,0.023,2458981.79439,0.0014470999999999998,2.8817609,3.91e-05,2.806,0.19699999999999998,11.065563000000001,0.006386,10140.0,5.88126,14.0049,0.754703,861.4780000000001,1509.0,15.0,707.03,9.3015,6137.0,133.7,4.23,0.08,1.38,0.06,,,1.16,0.158935,"17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
345329200,3942.01,,3,4,3,3,1,4,4,25.8,66.3,0,0,0,PC,PC,12.8967,0.016,,1,qlp,23:42:54.19,58:27:08.73,-13.571,0.027000000000000003,-10.064,0.031,2458977.625598,0.0030436,3.1081084,6.3e-05,1.273,0.31,6.479426,0.031567000000000005,5950.0,29.0737,13.1239,1.09321,215.77599999999998,1067.0,11.0,691.327,9.443,6413.0,155.6,4.17,0.09,1.55,0.07,,,1.29,0.203565,"17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,V-shaped; found in faint-star QLP search
343330330,3943.01,,3,4,3,3,1,4,4,10.6,24.1,0,0,0,PC,PC,12.5714,0.022000000000000002,,1,qlp,20:39:04.42,61:27:32.62,-1.1059999999999999,0.028999999999999998,2.516,0.027999999999999997,2458971.874274,0.0119215,5.561804599999999,0.000322,5.444,1.2109999999999999,2.130131,0.006444,1960.0,5.93525,10.2883,0.824419,855.8530000000001,1506.0,11.0,766.2460000000001,8.523,5607.0,191.5,3.72,0.09,2.27,0.12,,,0.99,0.130408,"15,16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
338065029,3944.01,,3,4,3,3,1,4,4,41.6,55.7,0,0,0,PC,PC,12.5871,0.006,,1,qlp,22:31:08.52,61:38:34.8,-0.272,2.171,2.13,2.171,2458981.049409,0.0031661,2.315233,4.270000000000001e-05,1.9509999999999998,0.314,5.3550059999999995,0.009498999999999999,4920.0,8.74891,,,260.454,1119.0,10.0,969.298,,4746.7,204.9,,,,,,,,,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
336824844,3945.01,,3,4,3,3,3,4,4,16.9,46.6,0,0,1,PC,PC,12.5917,0.027000000000000003,,1,qlp,22:19:57.68,62:39:24,23.599,0.03,9.87,0.026000000000000002,2458974.411932,0.003725,4.4639512,0.0001252,1.475,0.322,4.74416,0.020012000000000002,4360.0,18.4319,9.66352,0.856769,72.5539,813.0,11.0,515.394,4.704,5472.0,201.8,4.11,0.09,1.42,0.08,,,0.96,0.131606,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
336399144,3946.01,TIC 336399144.01,3,4,3,3,3,4,4,42.7,45.8,0,0,1,PC,PC,12.475,0.019,,1,qlp,22:16:03.31,61:03:27.22,4.407,0.046,-1.347,0.048,2458972.76106,0.0010286,5.703341099999999,3.84e-05,3.0389999999999997,0.20800000000000002,16.111852,0.0070799999999999995,14730.0,6.52083,15.2151,0.791465,217.888,1070.0,59.0,519.9169999999999,6.3385,5933.0,164.4,4.28,0.08,1.24,0.06,,,1.08,0.147587,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
336092760,3947.01,,3,4,3,3,1,4,4,15.5,13.8,0,0,0,PC,PC,12.933,0.013999999999999999,,1,qlp,22:14:54.21,62:51:31.45,-0.039,0.032,-4.333,0.028999999999999998,2458971.2466470003,0.0053847999999999995,6.771509,0.00028639999999999997,6.329,0.665,3.697793,0.005331,3400.0,4.910019999999999,15.6564,0.9931770000000001,876.37,1515.0,13.0,1125.06,20.66,6136.0,152.2,3.67,0.09,2.62,0.13,,,1.16,0.164761,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
335489455,3948.01,,5,5,5,5,5,5,5,7.8,55.4,1,0,1,PC,FP,12.5455,0.006,,1,qlp,22:10:32.04,61:49:45.87,-32.736,0.03,-21.987,0.026000000000000002,2458978.4354520002,0.0064887,2.1176601,7.64e-05,3.591,0.841,2.1736470000000003,0.308877,2000.0,284.44599999999997,5.16544,1.67143,12280.2,2932.0,14.0,359.83,1.891,5814.0,152.2,4.56,0.08,0.89,0.04,,,1.046,0.127685,"16,17,24",2021-06-23,2021-06-23,2021-10-05 12:01:50,found in faint-star QLP search
334493051,3949.01,,3,4,3,3,1,4,4,24.8,60.6,1,0,0,PC,PC,13.4743,0.027999999999999997,,1,qlp,22:04:54.62,64:27:49.5,-0.478,0.03,6.024,0.031,2458980.565991,0.002874,2.2297805,3.5600000000000005e-05,2.522,0.20600000000000002,8.545715,0.005726,7840.0,5.27407,10.4912,,975.586,1556.0,25.0,682.99,9.5155,5846.0,123.0,4.32,,1.17,,,,1.06,,"16,17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
334394274,3950.01,,3,4,3,3,1,4,4,42.1,42.2,0,0,0,PC,PC,13.3364,0.016,,1,qlp,22:04:18.91,61:37:40.56,1.1320000000000001,0.046,-4.801,0.047,2458975.556408,0.0019547,3.4488133000000003,3.9899999999999994e-05,3.069,0.159,16.067774,0.007831999999999999,14690.0,7.213830000000001,15.731,,612.001,1385.0,29.0,701.783,11.479000000000001,5994.0,123.0,4.27,,1.27,,,,1.1,,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
334385701,3951.01,,3,4,3,3,1,4,4,34.4,64.6,0,0,0,PC,PC,13.3788,0.015,,1,qlp,22:02:51.68,60:12:42.62,12.575999999999999,0.04,7.638,0.039,2458979.890121,0.0028776,2.1861681,3.6e-05,2.3819999999999997,0.3,9.224403,0.010824,8460.0,9.96893,11.4849,,654.738,1409.0,20.0,558.58,7.182,5342.0,123.0,4.22,,1.24,,,,0.92,,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
321861405,3952.01,,3,4,3,3,3,4,4,78.7,99.1,3,2,1,PC,PC,11.9401,0.006,,1,qlp,21:32:36.69,67:54:43.01,0.769,0.040999999999999995,-2.096,0.038,2458980.940336,0.0008309,2.9897735,1.4000000000000001e-05,3.2319999999999998,0.131,15.197602999999999,0.002564,13900.0,2.36186,18.8367,0.8423299999999999,1480.41,1728.0,84.0,591.367,7.296,6786.0,332.8,4.21,0.1,1.57,0.07,,,1.4569999999999999,0.277104,"16,17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
320503729,3953.01,,3,4,3,3,1,4,4,20.0,59.5,0,0,0,PC,PC,13.3171,0.006999999999999999,,1,qlp,17:38:00.73,59:38:36.5,-4.662,2.208,-6.315,2.208,2458977.011446,0.0015535,2.9873181,2.7600000000000003e-05,1.67,0.138,8.272171,3.055181,7590.0,2809.97,,,852.312,1505.0,39.0,729.966,,5734.9,264.3,,,,,,,,,"14,15,16,17,18,19,20,21,22,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,V-shaped; found in faint-star QLP search
316453500,3954.01,,3,4,3,3,1,4,4,21.3,80.2,0,0,0,PC,PC,13.3356,0.016,,1,qlp,21:35:56.43,61:12:32.79,-5.532,0.031,-8.597000000000001,0.03,2458979.513322,0.0017495000000000002,3.4043334,4.3e-05,0.701,0.19899999999999998,9.147755,0.108771,8390.0,100.177,11.3079,,32.2464,663.0,12.0,499.795,3.98,5833.0,123.0,4.46,,1.0,,,,1.05,,"16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,V-shaped; found in faint-star QLP search
314375831,3955.01,,3,4,4,3,3,4,4,61.5,68.0,3,0,1,PC,PC,12.402000000000001,0.019,,1,qlp,23:04:37.53,56:43:53.93,-0.8490000000000001,0.040999999999999995,-1.084,0.037000000000000005,2458976.983137,0.0010669,3.1277591,1.99e-05,2.246,0.158,14.768282000000001,0.005534000000000001,13510.0,5.0972800000000005,16.7256,0.859929,550.488,1349.0,56.0,591.045,9.4085,6457.0,173.2,4.25,0.09,1.41,0.07,,,1.31,0.2125,"16,17,24",2021-06-23,2021-06-23,2021-10-11 00:00:00,found in faint-star QLP search
309849817,3956.01,,3,4,3,3,1,4,4,19.6,122.1,0,0,0,PC,PC,13.0795,0.006,,1,qlp,15:16:52.82,51:23:52.28,-9.649,0.025,-0.18,0.032,2458980.162782,0.0018186,2.6686499,3.37e-05,1.392,0.263,7.867450999999999,3.400003,7220.0,3126.62,13.3394,,455.061,1286.0,16.0,428.906,2.9675,5227.0,122.0,4.48,,0.9,,,,0.89,,"16,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,V-shaped; found in faint-star QLP search
305550963,3957.01,,3,4,3,3,1,4,4,22.8,43.6,0,0,0,PC,PC,13.2445,0.05,,1,qlp,21:01:03.34,63:25:27.39,-23.138,0.11800000000000001,-11.834000000000001,0.09300000000000001,2458979.798937,0.0035713,1.5892048,3.54e-05,1.554,0.319,3.632428,0.012582,3340.0,11.5887,11.8493,,1099.1,1604.0,12.0,928.965,48.253,6227.0,122.0,3.91,,2.0,,,,1.2,,"15,16,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
279383896,3958.01,TIC 279383896.01,3,4,3,3,3,4,4,14.4,57.2,1,2,1,PC,PC,11.5687,0.006,,1,qlp,23:18:44.63,63:15:01.79,5.784,0.047,-1.4169999999999998,0.042,2458964.183464,0.0025791,12.0319985,0.00022840000000000002,4.738,0.445,5.616903,0.0037979999999999997,5160.0,3.4983,10.0574,0.5570189999999999,179.085,1019.0,26.0,436.306,6.095,6362.0,193.3,4.25,0.09,1.4,0.07,,,1.266,0.207823,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
275421144,3959.01,,3,4,3,3,1,4,4,19.9,49.4,1,0,0,PC,PC,13.0367,0.025,,1,qlp,21:18:54.53,65:19:45.35,2.773,0.03,0.5920000000000001,0.027999999999999997,2458979.834563,0.004148300000000001,3.8425471,9.32e-05,2.004,0.314,5.933446,0.010868000000000001,5450.0,10.0094,12.349,,472.355,1298.0,14.0,868.492,11.478,7032.0,122.0,4.19,,1.66,,,,1.55,,"16,17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
272785423,3960.01,TIC 272785423.01,3,4,3,3,1,4,4,41.8,96.3,0,0,0,PC,PC,13.2091,0.006999999999999999,,1,qlp,15:55:25.9,67:02:34.75,-14.363,0.028999999999999998,19.541,0.037000000000000005,2458977.4714220003,0.0006112,3.2399651,1.1400000000000001e-05,2.8289999999999997,0.063,20.086202,0.002135,18330.0,1.96679,13.2489,,405.39,1250.0,116.0,541.735,5.269,5521.0,122.0,4.45,,0.97,,,,0.97,,"14,15,16,17,18,20,21,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
272219353,3961.01,,3,4,3,3,4,4,4,369.3,6683.6,1,0,3,PC,PC,12.8669,0.069,,1,qlp,23:42:58.67,62:17:24.45,-3.074,0.078,-1.97,0.06,2458980.58594,0.0013775,3.5434447000000002,3.66e-05,2.004,0.254,20.119383,0.018973,18360.0,17.4749,,,170.02700000000002,1005.0,35.0,9842.0,2286.46,5354.0,153.8,,,,,,,,,"17,18,24",2021-06-23,2021-06-23,2021-08-31 00:00:00,found in faint-star QLP search
271761420,3962.01,,3,4,3,3,3,4,4,37.1,34.5,0,0,1,PC,PC,12.4615,0.035,,1,qlp,23:40:19.46,62:08:12.29,-2.5639999999999996,0.028999999999999998,-3.162,0.028999999999999998,2458981.766887,0.0031117,3.3500715,7.070000000000001e-05,1.65,0.21899999999999997,4.918652,0.009539,4520.0,8.78554,17.8487,1.18789,249.092,1106.0,14.0,836.6389999999999,14.7315,6238.0,259.6,3.7,0.09,2.57,0.12,,,1.21,0.19384200000000001,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
271439193,3963.01,,3,4,3,3,3,4,4,10.2,38.5,0,0,1,PC,PC,12.2996,0.037000000000000005,,1,qlp,23:36:33.2,60:31:34.35,-2.69,0.033,-11.485,0.032,2458979.405055,0.0051771000000000005,6.2333803,0.00023090000000000003,2.4290000000000003,1.048,2.793934,0.034506,2570.0,31.7809,8.526539999999999,1.04505,282.796,1142.0,11.0,488.54699999999997,4.7330000000000005,6016.0,275.6,4.1,0.09,1.55,0.07,,,1.11,0.176516,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
270435047,3964.01,,3,4,3,3,3,4,4,13.2,36.2,0,0,1,PC,PC,12.8114,0.023,,1,qlp,23:27:11.27,60:13:54.59,1.7009999999999998,0.026000000000000002,-2.6239999999999997,0.022000000000000002,2458979.2032790002,0.013274000000000001,1.8011960999999999,0.0001854,3.23,0.861,2.4783049999999998,0.015488,2280.0,14.2653,9.1446,0.8926219999999999,8355.02,2663.0,10.0,1153.23,21.515,7588.0,212.0,4.09,0.09,1.99,0.07,,,1.76,0.298672,"17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
269043098,3965.01,,3,4,3,3,1,4,4,31.7,34.7,1,0,0,PC,PC,12.8051,0.013999999999999999,,1,qlp,23:16:23,64:43:18.73,-0.507,0.027000000000000003,-0.348,0.026000000000000002,2458977.18273,0.0031235,4.7254002999999996,0.0001158,5.016,0.324,6.883628,0.003906,6320.0,3.5979400000000004,17.1645,0.8136680000000001,2005.59,1864.0,23.0,870.816,12.102,7220.0,152.6,3.98,0.08,2.15,0.09,,,1.62,0.267531,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
262880826,3966.01,,3,5,5,3,1,4,4,47.4,127.2,0,0,0,PC,APC,12.0753,0.006,,1,qlp,15:01:31.41,38:31:59.79,,,,,2458980.862708,0.0009392000000000002,3.9968382000000005,0.0001405,2.9589999999999996,0.331,13.547297,0.007065000000000001,12400.0,6.50672,11.5453,1.27376,355.535,1209.0,71.0,,,5313.6,49.6,,,1.0,0.11,0.41600000000000004,0.047,,,"23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
256867493,3967.01,,3,4,3,3,3,4,4,4.7,22.6,0,1,1,PC,PC,12.1661,0.006999999999999999,,1,qlp,20:06:41.56,61:10:09.66,0.9670000000000001,0.053,-4.032,0.04,2458976.971387,0.0048192,4.6710983,0.00012919999999999997,1.391,0.34,1.2927950000000001,0.007622,1190.0,7.01986,6.34426,0.595214,188.02900000000002,1031.0,8.0,920.632,22.886999999999997,7211.0,123.1,4.14,0.09,1.79,0.08,,,1.62,0.263063,"14,15,16,17,21,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,low SNR found in faint-star QLP search
252071095,3968.01,,3,5,5,3,2,4,4,17.1,68.0,0,1,2,PC,APC,11.7345,0.006,,1,qlp,23:36:35.2,58:08:01.16,,,,,2458979.059103,0.0021311999999999998,2.2170197,3.77e-05,1.548,0.243,2.913679,0.005393,2680.0,4.9669099999999995,,,168.24200000000002,1003.0,16.0,,,4656.0,227.3,,,,,,,,,"17,24",2021-06-23,2021-06-23,2021-09-23 12:01:59,found in faint-star QLP search
252049912,3969.01,,3,4,3,3,4,4,4,48.5,62.4,0,0,3,PC,PC,12.5806,0.006,,1,qlp,23:34:34.45,54:32:29.95,-2.926,2.146,3.8139999999999996,2.146,2458974.873306,0.0027251,3.8523534,7.070000000000001e-05,3.968,0.253,13.734206,0.009304999999999999,12570.0,8.57001,,,543.437,1345.0,21.0,608.077,,5371.2,266.3,,,,,,,,,"17,24",2021-06-23,2021-06-23,2021-08-31 00:00:00,found in faint-star QLP search
237221436,3970.01,,3,4,3,3,1,4,4,6.8,22.9,0,0,0,PC,PC,13.3604,0.008,,1,qlp,19:44:15.9,77:14:07.62,-1.088,0.026000000000000002,7.763999999999999,0.028999999999999998,2458961.511357,0.0119478,10.599759599999999,0.000755,5.375,0.623,4.8859330000000005,0.00647,4490.0,5.95927,10.2235,,182.063,1023.0,16.0,878.69,12.865,5647.0,122.0,4.08,,1.51,,,,1.0,,"14,17,18,19,20,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
237077180,3971.01,,3,4,3,3,1,4,4,24.9,71.9,0,0,0,PC,PC,13.4642,0.015,,1,qlp,20:28:22.68,61:56:01.21,,,,,2458977.706845,0.0031463000000000003,3.2292901,5.79e-05,2.3930000000000002,0.345,9.925429,0.016869,9100.0,15.5372,,,,,17.0,,,,,,,,,,,,,"15,17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
284206913,3972.01,TIC 284206913.01,3,4,3,3,3,4,4,49.9,197.7,1,3,1,PC,PC,10.7486,0.006,,1,qlp,00:37:13.22,61:12:18.35,147.833,0.038,-20.892,0.038,2458768.01174,0.0004,10.51135,2.9999999999999997e-05,3.148,0.038,17.070987,0.001323,15600.0,1.2181899999999999,11.565,0.59272,62.8965,784.0,139.0,162.569,0.7020000000000001,5908.0,284.9,4.54,0.09,0.92,0.05,,,1.074,0.153089,24,2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021)
233654042,3973.01,,3,4,3,3,1,4,4,17.2,56.6,0,0,0,PC,PC,13.0646,0.008,,1,qlp,15:18:43.18,44:27:22.34,-2.353,2.186,-10.91,2.186,2458978.34798,0.003595,2.06118,0.0003282,1.614,0.264,5.11499,0.012033,4700.0,11.0827,,,651.206,1407.0,13.0,701.76,,6213.0,415.5,,,,,-0.154,0.064,,,"23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
156007004,3974.01,,3,4,3,3,1,4,4,55.2,115.8,2,0,0,PC,PC,13.3926,0.006,,1,qlp,15:44:56.73,45:37:39.88,-25.991999999999997,0.027999999999999997,22.655,0.034,2458980.221292,0.0007836000000000001,1.7922240000000003,5.550000000000001e-05,1.683,0.09699999999999999,20.019844,0.00581,18270.0,5.35104,12.696,,346.184,1201.0,50.0,467.42800000000005,3.5335,5095.7,92.4,4.47,,0.89,,0.424,0.09,0.85,,"23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
155947004,3975.01,,3,4,3,3,1,4,4,6.4,142.8,0,2,0,PC,PC,11.8993,0.006,,1,qlp,15:09:13.41,44:42:03.15,15.140999999999998,0.032,-26.11,0.049,2458973.711868,0.0018493,9.4258906,0.00012670000000000002,2.406,0.19,4.842308,1.537677,4450.0,1415.25,9.65497,2.8658,76.541,824.0,16.0,135.0,0.3895,4507.0,123.7,4.64,0.1,0.67,0.05,,,0.708,0.0847465,"16,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,V-shaped; found in faint-star QLP search
154293917,3976.01,,3,4,3,3,1,4,4,24.8,68.7,0,0,0,PC,PC,11.8136,0.006999999999999999,,1,qlp,14:57:25.44,44:16:27.56,-19.913,0.032,9.882,0.046,2458978.133817,0.0009736,6.6080989,5.6999999999999996e-05,3.928,0.183,7.3426350000000005,0.001269,6740.0,1.16844,12.1125,0.538039,298.497,1157.0,24.0,516.087,5.8525,5993.0,102.9,4.12,0.07,1.5,0.06,0.094,0.017,1.1,0.139154,"16,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
116382006,3977.01,,3,4,3,3,3,4,4,12.0,123.0,0,1,2,PC,PC,11.379000000000001,0.006999999999999999,,1,qlp,15:24:30.37,46:41:40.26,19.527,0.034,-59.225,0.044000000000000004,2458935.796591,0.0015178,23.2575138,0.00034470000000000003,7.579,0.348,10.19939,0.018029,9350.0,16.6056,10.9014,0.673473,164.45,997.0,63.0,221.53599999999997,0.9935,5627.0,124.1,4.55,0.08,0.88,0.04,,,1.0,0.125324,"16,23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
468329664,3978.01,,3,4,3,3,1,4,4,27.5,21.2,1,0,0,PC,PC,13.4497,0.008,,1,qlp,00:45:28.84,78:26:51.8,5.559,0.031,1.6340000000000001,0.033,2458977.2507189997,0.0032046999999999996,3.5472370000000004,9.279999999999999e-05,4.48,0.341,7.167752,0.004247,6580.0,3.9113599999999997,16.2823,,1000.74,1566.0,22.0,987.539,21.2415,5548.0,122.0,3.82,,2.02,,,,0.98,,"18,19,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
444523623,3979.01,,5,5,5,5,5,5,5,14.7,42.9,0,0,0,PC,FP,12.9447,0.019,,1,qlp,00:58:14.09,61:05:58.27,-0.49200000000000005,0.026000000000000002,-4.173,0.025,2458979.93011,0.0068908,2.041659,0.00012130000000000001,3.5210000000000004,0.95,3.512604,0.0189,3230.0,17.4073,8.90978,0.818121,5195.14,2365.0,13.0,871.8330000000001,14.29,6806.0,179.2,4.22,0.09,1.56,0.07,,,1.46,0.249219,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
312548829,3980.01,,3,4,4,3,1,4,4,29.6,71.1,1,2,0,PC,PC,11.863,0.006,,1,qlp,00:51:22.06,59:34:33.1,17.157,0.04,3.013,0.040999999999999995,2458976.727385,0.0015513,3.6088991000000004,3.8900000000000004e-05,1.6840000000000002,0.14400000000000002,5.04954,0.0044329999999999994,4640.0,4.08257,11.4777,0.67495,174.015,1011.0,22.0,486.721,7.9765,5854.0,169.2,4.04,0.08,1.63,0.08,,,1.057,0.137496,"17,18,24",2021-06-23,2021-06-23,2021-09-28 00:00:00,found in faint-star QLP search
312548415,3981.01,,3,4,3,3,3,4,4,14.4,36.6,0,0,1,PC,PC,12.9165,0.013000000000000001,,1,qlp,00:51:25.28,59:24:35.67,1.598,0.023,-2.099,0.025,2458981.5001,0.0079034,2.2437501,0.0001412,3.821,0.638,3.1314319999999998,0.009451000000000001,2880.0,8.70425,10.0826,0.775679,5651.55,2415.0,10.0,1172.52,27.93,7209.0,146.3,4.06,0.09,1.96,0.09,,,1.62,0.271239,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
25773352,3982.01,,3,4,3,3,3,4,4,18.3,23.1,0,0,1,PC,PC,12.9324,0.011000000000000001,,1,qlp,23:30:13.55,53:09:22.86,-3.06,0.025,-2.821,0.022000000000000002,2458973.3463709997,0.0037968000000000003,5.3441681,0.0001693,4.156000000000001,0.385,6.261001,0.007087,5750.0,6.52696,17.2871,0.992907,1282.17,1667.0,18.0,1619.19,48.09,7469.0,143.4,3.95,0.08,2.3,0.1,,,1.72,0.28037,"17,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
20303110,3983.01,,5,5,5,5,5,5,5,41.5,142.7,0,0,0,PC,FA,11.208,0.018000000000000002,,1,qlp,15:15:19.91,40:16:01.04,-7.83,2.0,-74.56,2.0,2458975.5073470003,0.0007941,3.8961514999999998,0.0001082,1.742,0.257,9.399617,0.005572,8620.0,5.13169,8.40446,0.509456,152.54,979.0,64.0,,,5477.2,22.6,,,0.87,0.05,0.10400000000000001,0.021,,,"23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,V-shaped; found in faint-star QLP search
20182780,3984.01,,3,4,3,3,1,4,4,20.8,119.6,0,0,0,PC,PC,13.4609,0.006999999999999999,,1,qlp,15:05:20.92,36:47:13.11,-48.93600000000001,0.051,42.685,0.055,2458974.955516,0.0011259,4.3529162,0.000195,1.96,0.105,24.719192,0.018846,22510.0,17.3572,7.434260000000001,0.307242,15.4386,552.0,31.0,108.883,0.4305,3422.0,157.0,4.77,0.01,0.46,0.01,,,0.461976,0.020309099999999997,"23,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
604863428,3985.01,,3,4,3,5,5,5,5,21.7,26.8,0,0,0,PC,FP,13.2638,0.006,,1,qlp,00:35:03.01,58:08:11.11,-9.27,0.405,3.321,0.435,2458981.6905259998,0.0074765,3.2358535,0.00017309999999999998,3.7769999999999997,0.598,5.944363,0.017442,5460.0,16.0641,,,656.9169999999999,1410.0,11.0,1432.74,829.62,5095.6,1222.5,,,,,,,,,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
470911286,3986.01,,3,4,3,3,1,4,4,20.1,26.3,0,0,0,PC,PC,12.5225,0.121,,1,qlp,00:04:31.05,66:24:10.96,-24.456,0.031,5.742999999999999,0.028999999999999998,2458981.484997,0.0078905,1.6212474,8.63e-05,3.262,0.47700000000000004,1.1949670000000001,0.003855,1100.0,3.5508800000000003,10.3122,,1846.95,1826.0,10.0,614.539,7.1835,4949.0,122.0,,,3.11,,,,,,"17,18,24",2021-06-23,2021-06-23,2021-08-19 00:00:00,found in faint-star QLP search
